Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	LR	PValue	FDR
ENSG00000091436	MAP3K20	protein_coding	mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]	2	1.37343949280247	2.71838926047828	23.8400812160171	1.04679882207789e-06	8.34055722606715e-05
ENSG00000108798	ABI3	protein_coding	ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859]	17	1.0292183828179	5.96041373943682	23.8383258404729	1.04775385200529e-06	8.34055722606715e-05
ENSG00000090889	KIF4A	protein_coding	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]	X	3.60064223980828	1.45781409879608	23.7337251168969	1.10626894900185e-06	8.71557454461048e-05
ENSG00000163565	IFI16	protein_coding	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	1	1.16190079386108	7.47949991520647	23.6983528361066	1.12678934747021e-06	8.83171712140241e-05
ENSG00000146670	CDCA5	protein_coding	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]	11	3.31352194295632	2.36727893714069	23.5986639164306	1.18669885266644e-06	9.11432425334368e-05
ENSG00000175643	RMI2	protein_coding	RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349]	16	2.42939527804857	1.36064817094732	23.5566897887351	1.21286998132653e-06	9.26875239729732e-05
ENSG00000177409	SAMD9L	protein_coding	sterile alpha motif domain containing 9 like [Source:HGNC Symbol;Acc:HGNC:1349]	7	1.32007839275447	7.86906478602888	23.4584656882748	1.27639812043324e-06	9.610083188523e-05
ENSG00000165480	SKA3	protein_coding	spindle and kinetochore associated complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20262]	13	4.20203795982152	0.702335006223446	23.4446393557722	1.2856045721599e-06	9.63195111808429e-05
ENSG00000103381	CPPED1	protein_coding	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]	16	1.35531049900187	3.83800016442575	23.4253520026773	1.29855867797943e-06	9.68154674840858e-05
ENSG00000127564	PKMYT1	protein_coding	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	16	3.33517399462852	2.04537107285448	23.4124273616058	1.30731252495191e-06	9.69949739386649e-05
ENSG00000157456	CCNB2	protein_coding	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	15	3.83511199645134	2.09535756575755	23.3445212088741	1.35428708055822e-06	9.99891469065709e-05
ENSG00000051180	RAD51	protein_coding	RAD51 recombinase [Source:HGNC Symbol;Acc:HGNC:9817]	15	2.74077812832827	1.82565170028311	23.3127170599629	1.37686630605355e-06	0.000100689113022595
ENSG00000089685	BIRC5	protein_coding	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	17	3.88565258593058	2.44528742098837	23.2125702043826	1.45046133680646e-06	0.000104570052225235
