ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
R-HSA-453279	Mitotic G1 phase and G1/S transition	146	0.674316585575297	2.57009000429344	1e-10	4.22e-09	2.8280701754386e-09	2411	tags=49%, list=18%, signal=41%	6241/4605/55388/993/7298/983/7153/81620/990/8318/7083/1870/890/4998/891/1869/4173/4171/5111/9134/51053/5427/4175/7465/1029/1031/3717/1719/23594/1030/4172/7027/5690/5698/26271/10213/5721/4174/5422/5685/5933/1163/5691/6119/5707/5684/5720/5714/5696/5699/5925/5558/5686/8317/5694/5701/6714/5704/1026/1021/898/5715/6118/896/5695/5716/10197/132660/5702/5700/5687/5708
R-HSA-5357801	Programmed Cell Death	171	0.569271520414547	2.20287822789351	1e-10	4.22e-09	2.8280701754386e-09	3884	tags=63%, list=29%, signal=45%	63967/1869/1612/4001/23604/3005/7161/3002/90427/840/10018/7099/8743/1029/3148/55075/7533/7531/598/356/7027/3006/143471/355/578/5690/10971/5698/5580/10213/5721/330/5685/8655/7532/836/5691/3320/5707/5684/5720/5714/148022/5696/5699/100506658/7534/5686/5594/54205/7186/5694/5701/6774/79658/8717/5704/596/7431/637/5715/5588/5695/5716/10197/5702/5700/7159/5687/5708/929/7979/3146/5534/5713/7529/5366/8772/8837/5062/5710/4976/5719/11035/6386/841/3837/5688/26060/572/6093/581/7157/331/1613/5747/5709/10211/4836/57099/8428/9491/7314/708/10134/5717/5689
R-HSA-5663220	RHO GTPases Activate Formins	123	0.655968772953256	2.45026736673315	1e-10	4.22e-09	2.8280701754386e-09	1777	tags=40%, list=13%, signal=35%	332/991/701/11004/9212/699/1062/57082/79019/220134/1063/147841/5347/55143/151648/11130/79682/10403/2491/55839/81930/81027/3688/83540/10376/348235/151246/4085/60/23380/84790/8655/9793/55920/5216/91687/84617/54821/79172/3619/79023/7277/71/6249/387/6714/5879/55055/64946
R-HSA-5693538	Homology Directed Repair	109	0.642654578467655	2.35495735521237	1e-10	4.22e-09	2.8280701754386e-09	1845	tags=39%, list=14%, signal=34%	63967/9156/890/5888/1111/116028/10721/5932/2237/672/5111/10635/83990/5427/85236/675/5983/8914/3017/146956/3014/8339/7516/7468/6119/142/641/54962/5982/6047/10714/5984/80010/6613/7341/7334/83695/9577/9025/5981/580/7336
R-HSA-6798695	Neutrophil degranulation	390	0.518637013394135	2.20932115873798	1e-10	4.22e-09	2.8280701754386e-09	3014	tags=45%, list=22%, signal=36%	4057/3043/6279/11001/6283/6280/100049587/11240/2171/634/221/683/5836/3310/10875/4332/3958/302/140885/2357/3303/55313/4069/6282/3728/11031/5473/2219/84418/203068/8836/7226/684/1536/102725035/107987462/83716/5023/5223/965/3101/7414/29108/8826/23406/80301/7133/3304/2040/240/5795/5265/5873/150372/719/1075/5580/25801/10213/8655/9761/10857/84443/10097/976/10788/51382/1992/2896/47/3320/5707/22875/3920/7415/23218/10555/10549/5912/353189/4893/160364/79930/963/5686/10487/79888/28956/2519/5724/5594/2665/2992/5611/2268/124583/6836/58485/54918/5701/411/1520/2821/387/2950/1471/5879/391/84061/5236/55276/26578/8560/7520/8895/5908/10890/10383/2760/81619/64386/567/1476/10092/5337/101/11010/3683/1794/5695/2799/22918/5702/3071/340061/823/2517/967/5708/929/5906/1729/945/1727/3146/1508/54509/5713/2547/1604/51143/2720/3312/126014/5315/3163/1522/1378/121260/80331/127829/102/9961/5788/23071/7879/5049/1315/57020/3689/196527/4860/5719/5878/3107/3417/79980
R-HSA-68877	Mitotic Prometaphase	187	0.644772134151786	2.53104731446393	1e-10	4.22e-09	2.8280701754386e-09	1456	tags=29%, list=11%, signal=26%	332/991/9133/64151/983/701/113130/11004/9212/699/1062/57082/79019/220134/891/23397/1063/147841/5347/55143/151648/11130/79682/10403/2491/55839/81930/10733/81027/10592/10051/83540/10376/348235/203068/7531/151246/4085/84790/7283/8655/9793/7532/55920/91687/3320/84617/54821/115106/79172/440145/3619/79023/7277
R-HSA-68882	Mitotic Anaphase	218	0.62884147688634	2.50733330615289	1e-10	4.22e-09	2.8280701754386e-09	2943	tags=49%, list=22%, signal=39%	332/991/9133/11065/983/701/113130/11004/9212/699/1062/57082/9700/79019/220134/891/1063/147841/5347/4001/55143/151648/11130/79682/9232/10403/2491/55839/81930/81027/83540/10376/348235/151246/4085/143471/5690/84790/5698/10213/5721/5685/8655/9793/5691/55920/7444/91687/84617/5707/54821/5684/5720/79172/5714/1104/5696/3619/5699/79023/27243/7277/5686/3930/7341/5901/5694/5701/6249/55055/64946/7112/5704/9126/8243/27338/10383/7321/5715/23636/25978/5695/5716/10197/5702/5700/5687/5708/5527/7979/5501/5713/8379/51143/10393/1781/22919/9183/7443/5528/6683/5710/6396/5885/22933/401541/5719
R-HSA-68886	M Phase	356	0.585593928418455	2.47310269266921	1e-10	4.22e-09	2.8280701754386e-09	1970	tags=31%, list=15%, signal=27%	10112/332/991/9133/11065/64151/983/701/113130/11004/9212/699/1062/9493/57082/9700/79019/220134/891/23397/1063/147841/5347/4001/55143/151648/11130/79682/9232/10403/2491/55839/81930/8353/8357/10733/54892/81027/85236/10592/10051/83540/10376/348235/203068/8334/3017/7531/151246/8338/3012/4085/3014/8339/143471/5690/84790/5698/3015/26271/10213/5721/7283/5685/8655/9793/7532/5691/55920/7444/91687/3320/84617/5707/54821/115106/5684/5720/79172/440145/5714/1104/5696/3619/5699/79023/5925/27243/7277/5686/3930/5594/7341/10776/5901/5694/84930/5701/6249/5579/55055/81876/64946/10121/7112/5704/9918/9126/8243/27338/10383
R-HSA-69206	G1/S Transition	128	0.657987975252291	2.45897679007752	1e-10	4.22e-09	2.8280701754386e-09	2519	tags=50%, list=19%, signal=41%	6241/55388/993/7298/983/81620/990/8318/7083/890/4998/891/1869/4173/4171/5111/9134/51053/5427/4175/7465/1719/23594/4172/7027/5690/5698/26271/10213/5721/4174/5422/5685/5933/1163/5691/6119/5707/5684/5720/5714/5696/5699/5925/5558/5686/8317/5694/5701/5704/1026/898/5715/6118/5695/5716/10197/132660/5702/5700/5687/5708/7979/5713
R-HSA-69239	Synthesis of DNA	118	0.64845651312869	2.41434542909396	1e-10	4.22e-09	2.8280701754386e-09	2519	tags=52%, list=19%, signal=42%	11065/81620/990/51659/8318/890/4998/9837/4173/2237/4171/64785/5111/9134/5427/4175/5983/23594/4172/143471/84296/5690/5698/10213/5721/4174/5422/5685/5691/6119/5707/5684/5720/5982/5714/5696/10714/5699/5984/5558/5686/5694/5701/5981/5704/27338/898/7321/5715/6118/5695/5716/10197/5702/5700/9978/5687/5708/7979/5985/5713
R-HSA-69242	S Phase	159	0.631931273767158	2.42841949289752	1e-10	4.22e-09	2.8280701754386e-09	2519	tags=46%, list=19%, signal=38%	11065/993/157570/113130/81620/990/51659/8318/890/4998/9837/1869/4173/2237/4171/64785/5111/9134/5427/4175/7465/5983/23594/4172/7027/143471/84296/5690/5698/10213/5721/4174/5422/5685/1163/5691/6119/5707/5684/5720/5982/5714/5696/10714/5699/5925/5984/5558/5686/5694/5701/5981/5704/1026/9126/8243/27338/898/7321/5715/6118/5695/5716/10197/132660/5702/5700/9978/5687/5708/7979/5985/5713
R-HSA-69278	Cell Cycle, Mitotic	494	0.639082669100407	2.76379342686803	1e-10	4.22e-09	2.8280701754386e-09	1970	tags=35%, list=15%, signal=31%	10112/332/991/9133/11065/6241/4605/2305/55388/993/7298/64151/22974/983/7153/157570/701/9088/113130/3161/11004/81620/990/51659/8318/9212/7083/1870/699/890/51512/1062/9493/57082/9700/4998/79019/220134/6790/9837/891/23397/1869/1063/147841/5347/4001/55143/4173/151648/2237/11130/4171/79682/64785/9232/5111/9134/10403/2491/55839/51053/81930/8353/8357/10733/5427/54892/4175/81027/85236/10592/10051/83540/7465/10376/1029/348235/1031/203068/8334/3717/5983/1719/3017/23594/1030/7531/151246/4172/7027/8338/3012/4085/63943/3014/8339/143471/84296/5690/84790/5698/3015/26271/10213/5721/4174/7283/5422/5685/8655/9793/4218/5933/7532/1163/5691/55920/7444/91687/6119/3320/84617/5707/54821/115106/5684/5720/79172/5982/440145/5714/1104/5696/3619/10714/5699/79023/5925/10133/27243/5984/7277/5558/5686/3930/8317/5594/7341/10776/5901/5694/84930/5701/6249/6714/5579/55055/81876/64946/5981/10121/7112/5704/9918/1026/9126/5500/1021/8243/27338/10383
R-HSA-69306	DNA Replication	125	0.66608356538043	2.49173752168084	1e-10	4.22e-09	2.8280701754386e-09	2519	tags=53%, list=19%, signal=43%	11065/55388/81620/990/51659/8318/1870/890/4998/9837/1869/4173/2237/4171/64785/5111/9134/51053/5427/4175/5983/23594/4172/143471/84296/5690/5698/10213/5721/4174/5422/5685/5691/6119/5707/5684/5720/5982/5714/5696/10714/5699/5984/5558/5686/8317/5694/5701/5981/5704/27338/898/7321/5715/6118/5695/5716/10197/5702/5700/9978/5687/5708/7979/5985/5713
R-HSA-69481	G2/M Checkpoints	139	0.687063420261839	2.59448541338498	1e-10	4.22e-09	2.8280701754386e-09	2560	tags=57%, list=19%, signal=47%	9133/55388/993/983/9088/990/63967/9156/8318/51512/4998/1111/891/116028/5932/4173/4171/672/83990/4175/85236/7465/5983/3017/23594/7533/7531/4172/3014/8339/143471/5690/10971/5698/10213/5721/4174/5685/7532/5691/7468/6119/5707/641/5684/5720/5982/5714/5696/5699/5984/7534/5686/80010/8317/7341/7334/5694/83695/5701/9577/9025/580/7336/5704/5715/6118/5695/5716/10197/5702/5700/5687/5708/7979/5985/10111/5713/7529
R-HSA-69618	Mitotic Spindle Checkpoint	106	0.686066261652649	2.49564416471773	1e-10	4.22e-09	2.8280701754386e-09	1406	tags=32%, list=10%, signal=29%	332/991/11065/701/11004/9212/699/1062/57082/79019/220134/1063/147841/5347/55143/151648/11130/79682/10403/2491/55839/81930/83540/348235/151246/4085/8655/9793/55920/91687/54821/79172/3619/79023
R-HSA-69620	Cell Cycle Checkpoints	257	0.675362571930422	2.7365417347442	1e-10	4.22e-09	2.8280701754386e-09	2606	tags=51%, list=19%, signal=42%	332/991/9133/11065/55388/993/983/701/9088/11004/990/63967/9156/8318/9212/699/890/51512/1062/57082/4998/79019/1111/220134/891/116028/1063/147841/5347/55143/5932/4173/151648/11130/4171/79682/672/9134/10403/2491/55839/81930/83990/4175/85236/83540/7465/1029/348235/5983/3017/23594/7533/7531/151246/4172/4085/3014/8339/143471/5690/10971/5698/10213/5721/4174/5685/8655/9793/7532/5691/55920/7468/91687/57060/6119/5707/54821/641/5684/5720/79172/5982/5714/5696/3619/5699/79023/5984/7534/5686/80010/8317/7341/7334/5694/83695/5701/6249/9577/9025/55055/64946/580/7336/5704/1026/27338/898/7321/5715/6118/5695/5716/10197/5702/5700/5687/5708/5527/7979/5985/5501/10111/5713/8379/4193/7529/51143/10393/1781
R-HSA-877300	Interferon gamma signaling	75	0.725345134644547	2.50644402733207	1e-10	4.22e-09	2.8280701754386e-09	2201	tags=63%, list=16%, signal=53%	3117/3118/4938/4940/3662/3120/7412/3127/8638/2633/6772/4939/3665/3113/3122/8651/3123/3458/4502/3717/115361/7706/3115/6737/2635/5580/6672/115362/3460/4684/10346/7726/85363/5724/3660/7341/4261/5371/5781/5770/3659/2634/3383/3119/567/9830/23087
R-HSA-909733	Interferon alpha/beta signaling	56	0.787367312158676	2.61613167471251	1e-10	4.22e-09	2.8280701754386e-09	1977	tags=61%, list=15%, signal=52%	3429/3434/3437/4938/91543/11274/4940/4599/3662/2537/8638/9636/54739/6772/4939/3665/8651/10410/3430/684/3433/8519/4600/10581/3669/6773/103/5696/25939/3660/5781/5770/3659/2634
R-HSA-913531	Interferon Signaling	168	0.692714182040575	2.68111528917622	1e-10	4.22e-09	2.8280701754386e-09	2143	tags=48%, list=16%, signal=41%	3429/3434/3437/3117/3118/4938/91543/11274/4940/4599/3662/2537/3120/7412/3127/8638/51191/9636/54739/2633/6772/4939/3665/5610/3113/3122/8651/3123/3458/9246/4502/10410/3430/3717/3838/115361/684/7706/3433/3115/6737/8519/4600/10581/2635/5580/2316/6672/115362/3669/3460/8672/6773/103/4684/5696/1977/79023/10346/7726/85363/3839/25939/5724/3660/7341/4261/7334/5371/5781/317649/5770/3659/1981/2634/3383/3119/567/9830/23636
R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	102	0.704984770130454	2.54906562962338	1e-10	4.22e-09	2.8280701754386e-09	1456	tags=37%, list=11%, signal=34%	332/991/701/11004/9212/699/1062/57082/79019/220134/1063/147841/5347/55143/151648/11130/79682/10403/2491/55839/81930/81027/83540/10376/348235/151246/4085/84790/8655/9793/55920/91687/84617/54821/79172/3619/79023/7277
R-HSA-69275	G2/M Transition	182	0.556472648119195	2.17951080748228	1.05669495515168e-10	4.31540584910333e-09	2.89200724567829e-09	2411	tags=36%, list=18%, signal=30%	9133/4605/2305/993/22974/983/9088/3161/890/51512/6790/891/1063/5347/10733/81027/7465/10376/203068/7531/63943/143471/5690/84790/5698/10213/5721/7283/5685/8655/9793/4218/7532/5691/3320/84617/5707/115106/5684/5720/440145/5714/5696/5699/10133/7277/5686/5694/5701/10121/5704/1026/5500/10383/5715/5695/5716/10197/132660/55142/5702/5700/9978/5687/5708
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	113	0.625600510832755	2.30957638005089	1.25317548035049e-10	4.93134803264118e-09	3.30478632602377e-09	2338	tags=42%, list=17%, signal=35%	10112/3043/24137/146909/11004/56992/1062/3833/9493/3832/4602/81930/8353/8357/80005/4778/81027/29127/7465/10376/3717/60/829/124602/84790/161882/81928/84617/1020/22920/57572/7277/3660/23303/5879/23095/9585/3659/10383/830/5573/3705/139818/1794/9371/81704/5567
R-HSA-73894	DNA Repair	291	0.491620250317049	2.0223881230856	1.28542247296334e-10	4.93134803264118e-09	3.30478632602377e-09	3583	tags=40%, list=26%, signal=30%	51514/9768/63967/9156/890/5888/1111/116028/10721/5932/2237/9636/672/5111/10635/29089/83990/5427/55215/85236/55120/675/91442/9246/8334/3838/5983/8914/3017/7706/2175/8338/3012/146956/3014/8339/9937/60/3015/8607/7374/7516/7468/6119/142/7415/641/54962/5982/7518/6047/10714/5984/5887/51138/80010/6613/7341/1642/7334/7398/83695/9577/64858/9025/5981/580/7336/8533/7520/6118/5531/4350/9682/5429/9978/2189/5591/4913/5985/10111/2547/8451/9031/4683/8467/2176/4292/11073/1763/79184/5889/6117/7517/26277/10459/9100/7353/9656/51588/27339/6996/8505/1022/55775/151987/5431/83932/22976/7157/5440/4437/8178/10973/2956/54890/79728
R-HSA-156842	Eukaryotic Translation Elongation	87	-0.609088657774156	-2.34090439597581	2.17894369411713e-10	8.11336093162437e-09	5.43724030172881e-09	3849	tags=80%, list=28%, signal=58%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/1915/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/1933/6204
R-HSA-449147	Signaling by Interleukins	345	0.465589074258325	1.95167729800678	2.89014856772505e-10	1.04540802478283e-08	7.0058939716884e-09	2624	tags=38%, list=19%, signal=31%	332/7422/6283/1230/3662/6349/414062/7412/4001/1234/3965/58480/3568/6772/6351/8353/8357/942/64127/84868/1154/302/2357/11213/8651/3574/3688/3458/3717/6348/388372/8503/163702/4582/2162/598/356/3559/5600/10538/9235/301/6352/7133/143471/829/1435/240/3185/834/5690/5698/3936/9846/10213/3597/5721/5685/4615/1439/29110/1846/5778/8835/3601/3595/5292/836/5691/6773/3320/5707/6888/5684/5720/2889/5714/4478/7124/5696/5699/7040/7534/5686/5724/3055/5594/7334/5694/5701/1072/1441/5781/3561/6774/3594/5606/26469/5704/596/729230/1026/9446/5908/6195/7431/3383/5715/2534/821/6845/5443/5695/5716/10197/5702/9261/7867/5700/9978/5687/5708/5780/7979/466/3146/5713/4793/3312/4088/1326
R-HSA-69002	DNA Replication Pre-Initiation	83	0.669573310027154	2.34921397559481	4.71933557058181e-10	1.64017374272705e-08	1.09917688254594e-08	2519	tags=57%, list=19%, signal=46%	55388/81620/990/8318/1870/4998/1869/4173/4171/51053/5427/4175/23594/4172/143471/5690/5698/10213/5721/4174/5422/5685/5691/6119/5707/5684/5720/5714/5696/5699/5558/5686/8317/5694/5701/5704/5715/6118/5695/5716/10197/5702/5700/5687/5708/7979/5713
R-HSA-5693532	DNA Double-Strand Break Repair	134	0.590165466127847	2.21557604219745	4.79355675204588e-10	1.64017374272705e-08	1.09917688254594e-08	3074	tags=46%, list=23%, signal=36%	63967/9156/890/5888/1111/116028/10721/5932/2237/672/5111/10635/83990/5427/85236/675/3838/5983/8914/3017/146956/3014/8339/7516/7468/6119/142/641/54962/5982/7518/6047/10714/5984/80010/6613/7341/7334/83695/9577/9025/5981/580/7336/7520/6118/5531/9682/5429/5591/5985/10111/2547/9031/4683/8467/11073/1763/79184/5889/6117/7517
R-HSA-176187	Activation of ATR in response to replication stress	36	0.794236342638992	2.38749178098849	6.42428693114935e-10	2.14030190916713e-08	1.43434217908764e-08	1504	tags=50%, list=11%, signal=45%	55388/993/990/63967/8318/4998/1111/4173/4171/4175/5983/23594/4172/4174/6119/5982/5984/8317
R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	103	0.626725833619382	2.27616945945967	1.03636620079381e-09	3.36420412873067e-08	2.25455103330583e-08	1845	tags=38%, list=14%, signal=33%	63967/9156/890/5888/1111/116028/5932/672/5111/10635/83990/5427/85236/675/5983/8914/3017/146956/3014/8339/7516/7468/6119/641/54962/5982/6047/10714/5984/80010/6613/7341/7334/83695/9577/9025/5981/580/7336
R-HSA-2132295	MHC class II antigen presentation	101	0.620986190025883	2.22941588306877	2.24797707259585e-09	7.11484743476588e-08	4.76807768555858e-08	2932	tags=52%, list=22%, signal=41%	10112/24137/3117/3118/11004/56992/1062/9493/3832/3120/3902/3127/81930/3113/81027/3122/3123/29127/10376/3115/972/1174/829/1211/84790/1075/130340/8655/9871/84617/22920/7277/1520/1213/10121/10383/830/3119/821/9371/163/1508/832/51143/1781/84516/8905/162/1175/7879/10484/6396/3797
R-HSA-73886	Chromosome Maintenance	103	0.619685890726383	2.25060149632523	2.45272146352771e-09	7.5735252995758e-08	5.07546469731279e-08	1802	tags=36%, list=13%, signal=31%	55355/890/387103/57082/79019/79075/2237/11339/79682/5111/2491/55839/85236/8334/5983/3017/80119/8338/3012/3014/8339/3015/5422/8607/91687/6119/55505/641/79172/5982/10714/5984/5558/54433/64946/5981/55320
R-HSA-69473	G2/M DNA damage checkpoint	67	0.689304301312622	2.34344324405051	3.39220593039291e-09	1.02250778758986e-07	6.85242601477866e-08	1845	tags=48%, list=14%, signal=41%	983/9156/1111/891/116028/5932/672/83990/85236/7465/5983/3017/7533/7531/3014/8339/10971/7532/7468/6119/641/5982/5984/7534/80010/7341/7334/83695/9577/9025/580/7336
R-HSA-156902	Peptide chain elongation	85	-0.612253494380581	-2.34453960717551	4.52832755828561e-09	1.33322388111386e-07	8.93471728758433e-08	3849	tags=81%, list=28%, signal=59%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/1915/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-2408557	Selenocysteine synthesis	89	-0.596106367525541	-2.30197409925704	6.02819581439863e-09	1.73447634114288e-07	1.16237459961849e-07	3849	tags=80%, list=28%, signal=58%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/51091/6210/6187/6143/6230/6156/6155/4736/6206/6141/79048/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/118672/6204
R-HSA-69205	G1/S-Specific Transcription	27	0.840597211088375	2.37894938992243	8.97973702152759e-09	2.5262993487231e-07	1.69302176359093e-07	1083	tags=56%, list=8%, signal=51%	6241/7298/983/81620/990/8318/7083/4998/1869/5111/1719/7027/26271/5422/5933
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	85	0.648335092437399	2.28332528459244	1.08418462065238e-08	2.92037814839555e-07	1.95711714276779e-07	2602	tags=51%, list=19%, signal=41%	991/11065/983/701/9212/890/6790/891/5347/9232/4085/143471/5690/5698/26271/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5925/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
