ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
R-HSA-109581	Apoptosis	159	0.504524838403856	2.11841340389012	1.19199011946009e-08	1.37187226476043e-06	1.05739219209522e-06	3578	tags=49%, list=26%, signal=37%	1612/3005/23604/929/8743/1029/999/7099/90427/355/143471/7534/10971/5366/840/598/7161/1869/8655/5534/7533/4001/356/5715/5716/63967/10213/5690/2620/3002/5684/5698/7027/54205/79658/3148/148022/5714/5580/5691/5720/5594/4976/5701/637/55075/7529/578/7159/7431/331/6774/8717/5721/329/572/5696/7532/10134/5686/3006/10197/5704/5695/23643/5707/7979/51765/5713/7531/5588/51074/839/5694/5685/5062/8428/5702
R-HSA-194315	Signaling by Rho GTPases	342	0.400317467823325	1.84260739084524	2.82337686967957e-08	2.97866259751195e-06	2.29585119139734e-06	3382	tags=42%, list=25%, signal=33%	58480/8334/10144/114793/4688/1062/89839/3688/55789/1536/332/1894/999/9928/8353/4689/8997/348235/1123/93663/8976/388/85236/1495/6280/701/5500/8338/10398/3017/55701/103910/9322/10403/10382/7534/10971/57082/8826/9212/6279/30851/10097/26230/8655/613/9824/7533/2491/805/695/1730/4690/6714/55839/91687/221472/653361/10096/23380/84790/81027/10094/4085/55843/79019/6249/5527/10092/79658/5216/1781/81930/60/7074/5580/2665/10627/23365/387/147841/3014/7456/2316/9938/29127/391/220134/4659/50650/55143/5594/9793/116984/4637/10093/397/7529/4771/10109/151246/51143/117289/5579/1027/5515/3799/5501/5525/5529/10499/51306/801/399/23002/10376/998/6654/7532/8357/55845/5879/7277/1072/5880/3796/3015/22919/10788/23191/3071/10672/10928/2909/7531/991/64946/2885/10458/23421/57580/4627/1729/396/10006
R-HSA-449147	Signaling by Interleukins	345	0.402112572977144	1.85461177234734	4.19562457608633e-08	4.08589285640407e-06	3.14926638221217e-06	3012	tags=37%, list=22%, signal=30%	6349/414062/388372/3574/3568/64127/58480/3458/3662/942/3559/3965/948/920/1230/1154/6772/1234/3688/332/301/302/1436/8353/9235/6285/7412/6352/7124/2208/4208/11213/3717/2162/2357/6351/3055/163702/143471/84868/829/7534/5008/834/29110/466/10538/1441/598/3595/7076/3561/2625/3597/1846/4001/8503/3936/356/1901/3185/5715/1435/5443/5716/7334/9846/10213/5690/4615/3601/5684/5698/1026/4478/7422/821/7133/5775/6283/5714/5780/7040/5908/5691/9021/3600/5720/6348/5594/3320/9446/8651/3162/5724/5701/5292/4582/3587/5898/375/7431/5515/6774/9978/8835/5721/998/6888/6654/5696/5291/3312/240/8357/6845/5686/5778/2889/10197/5704/6095/1072/5695/6195/5707/2534/7979
R-HSA-69481	G2/M Checkpoints	139	0.50668115868924	2.08562677025629	6.58296504615403e-08	5.95288124887928e-06	4.58827714119157e-06	4281	tags=56%, list=32%, signal=39%	983/990/83990/9133/116028/1111/85236/3017/143471/7534/10971/5932/891/7465/7533/7341/83695/9088/8318/5715/5716/7334/63967/10213/993/5690/5684/144715/5698/80010/7336/9156/6119/5714/3014/5691/5720/5701/4998/9025/7529/9577/5721/1763/5696/7532/6118/5686/10197/5704/5695/5707/7979/4173/5713/7531/5001/5694/672/5685/4175/5702/10926/5718/5711/8339/4172/4683/51720/7314/10111/84515/79184/4171/7316/9491/5688/5710
R-HSA-2132295	MHC class II antigen presentation	101	0.561478660353292	2.20380853361786	8.84259389725931e-08	7.46314924928686e-06	5.75234003000658e-06	3111	tags=53%, list=23%, signal=42%	3118/3117/3120/10112/3113/3122/3902/1062/3115/3832/8905/56992/130340/24137/9871/1075/10382/829/830/972/3123/1174/8655/1520/1508/3797/84790/81027/22920/10802/3109/1781/821/81930/163/1211/11127/10484/29127/7879/51143/375/3799/9371/10376/10121/1514/10671/7277/22872/3796/1213/832/1512
R-HSA-380108	Chemokine receptors bind chemokines	30	0.761519953362534	2.36009351767637	1.23434411875963e-07	9.73151882198298e-06	7.50072166623283e-06	659	tags=43%, list=5%, signal=41%	6349/414062/388372/1233/1237/6846/1524/1230/1234/2833/6352/6375/6351
R-HSA-389948	PD-1 signaling	21	0.807262055959144	2.27676616380306	1.30676003138792e-07	9.73151882198298e-06	7.50072166623283e-06	1022	tags=52%, list=8%, signal=49%	3118/3117/3120/80380/3113/3122/920/3115/917/3123/29126
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	97	0.556933573120048	2.16927736412724	1.48624359799981e-07	1.04532466392653e-05	8.05700476810422e-06	2324	tags=46%, list=17%, signal=39%	11251/6349/414062/388372/9290/60675/1233/10161/1237/6846/1524/1230/1234/5739/301/10911/2833/6352/719/6375/2357/154/6351/151306/27334/53829/27202/10800/5732/1132/8111/1901/5443/1880/23596/10803/23566/8477/1889/2150/6348/5724/53637/3640/5368
R-HSA-1236975	Antigen processing-Cross presentation	93	0.557843838686842	2.14580333396797	2.78378903433211e-07	1.85488258813919e-05	1.42968001929411e-05	3879	tags=58%, list=29%, signal=42%	948/929/4688/1536/7099/4689/143471/3135/567/1520/10952/695/5715/5716/653361/10213/5690/4615/5684/5698/4012/5714/5691/3105/2923/811/5720/6890/5701/3685/5721/5696/1514/29927/7096/5686/8673/10197/5704/5695/23643/5707/7979/5713/5694/5685/5702/5718/1147/5711/6892/9341/7314/7097
R-HSA-2555396	Mitotic Metaphase and Anaphase	219	0.429004356409835	1.89875040929234	5.13867355756268e-07	3.25278036193717e-05	2.50713178308453e-05	4333	tags=50%, list=32%, signal=35%	983/1062/332/11065/9133/348235/7321/9232/701/143471/10403/10382/57082/9212/891/25978/113130/8655/4001/2491/7341/55839/5715/91687/3930/6683/5716/10213/5690/26271/84790/81027/4085/79019/6249/5684/5527/5698/1781/81930/5714/147841/5691/220134/5720/55143/9793/5701/7112/10393/151246/51143/5515/5501/5525/5529/10735/8243/5721/10376/5696/27243/5885/7444/5686/7324/10197/5704/7277/5695/996/5707/3796/7979/22919/5713/991/64946/23421/5901/23047/5528/5694/5685/5702/5718/79023/9184/9126/5711/22933/55166/7314/6396/128866/11004/11130/23244/7316/9183/9491/3842/5688/5710/5516/53371/10274/25936/8815/1104
R-HSA-388841	Costimulation by the CD28 family	64	0.609495665418236	2.20366250023586	5.46495361367822e-07	3.29458632138887e-05	2.53935438590462e-05	1735	tags=30%, list=13%, signal=26%	3118/3117/3120/80380/3113/942/3122/920/3115/917/3123/29126/29851/8503/6714/5527/5133/915/1493
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	79	0.580881522916682	2.14986817581167	7.44158698817245e-07	4.28229505773924e-05	3.30064647752912e-05	1571	tags=25%, list=12%, signal=23%	3434/4938/11274/4599/51191/8638/4940/9636/5610/4939/6772/9246/317649/5495/4600/7706/3839/7334/1977/8672
R-HSA-500792	GPCR ligand binding	133	0.488312592133313	2.00588158627287	8.10024559321073e-07	4.45865692217599e-05	3.43658016700519e-05	2324	tags=39%, list=17%, signal=33%	11251/6349/414062/388372/59345/9290/60675/1233/10161/1237/6846/2535/80326/1524/1230/1234/5739/301/10911/2833/6352/719/6375/2357/154/6351/151306/54331/27334/53829/27202/10800/5732/1132/8111/1901/5443/2015/7476/1880/23596/2787/10803/23566/8477/1889/2150/6348/5724/53637/3640/5368
R-HSA-68882	Mitotic Anaphase	218	0.426879257349128	1.88881764633232	9.78743257732386e-07	5.16287068453833e-05	3.97936403472773e-05	4333	tags=50%, list=32%, signal=35%	983/1062/332/11065/9133/348235/7321/9232/701/143471/10403/10382/57082/9212/891/25978/113130/8655/4001/2491/7341/55839/5715/91687/3930/6683/5716/10213/5690/84790/81027/4085/79019/6249/5684/5527/5698/1781/81930/5714/147841/5691/220134/5720/55143/9793/5701/7112/10393/151246/51143/5515/5501/5525/5529/10735/8243/5721/10376/5696/27243/5885/7444/5686/7324/10197/5704/7277/5695/996/5707/3796/7979/22919/5713/991/64946/23421/5901/23047/5528/5694/5685/5702/5718/79023/9184/9126/5711/22933/55166/7314/6396/128866/11004/11130/23244/7316/9183/9491/3842/5688/5710/5516/53371/10274/25936/8815/1104
R-HSA-69206	G1/S Transition	128	0.489343710805804	1.9953771706094	1.12985436925295e-06	5.72158252589693e-05	4.41000000125256e-05	4492	tags=56%, list=33%, signal=38%	983/990/6241/7298/5111/891/7465/1869/5925/132660/81620/5933/8318/5715/5716/10213/993/5690/26271/5684/5698/1026/7027/6119/5714/5558/5691/5720/7083/5701/4998/1027/5515/1163/5721/4331/5696/6118/5686/10197/5704/56655/5695/5707/7979/1022/4173/5713/5422/91750/5001/5694/5685/4175/51053/5702/890/10926/5718/5711/4172/7314/84515/4171/7316/9491/5688/5710/5516/5557/55388/5689
R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	20	0.805098949899457	2.24632011601131	1.73418657311356e-06	8.44415462139142e-05	6.50846539787964e-05	1729	tags=65%, list=13%, signal=57%	3118/3117/3120/3113/3122/920/3115/917/3123/5795/5788/26191/915
R-HSA-69242	S Phase	159	0.457663949610355	1.92165255609437	1.86194922200841e-06	8.73047301875056e-05	6.72914981989006e-05	4308	tags=52%, list=32%, signal=36%	157570/990/11065/7321/5111/9837/143471/64785/51659/7465/113130/1869/2237/5925/132660/81620/8318/5715/5716/10213/993/5690/5684/5698/1026/7027/6119/5714/5558/5691/5720/5701/4998/10393/1027/1163/9978/10735/8243/114799/5721/4331/1763/5696/6118/5885/5686/7324/10197/5704/56655/5695/996/5707/7979/1022/5981/4173/5713/5422/91750/23047/5001/5694/5685/10714/4175/5702/890/5718/9126/5711/4172/7314/84515/4171/23244/7316/9491/5688/5710/10274
R-HSA-68886	M Phase	356	0.369789647469633	1.70971301946219	2.23196302998503e-06	0.000100916614141466	7.77830725111323e-05	4333	tags=43%, list=32%, signal=30%	8334/10112/64151/983/1062/332/23397/8353/11065/9133/348235/7321/440145/9232/85236/701/8338/3017/143471/54892/10403/10382/57082/9212/891/25978/10776/113130/5925/8655/115106/10592/4001/2491/7341/55839/5715/91687/3930/6683/5716/10213/5690/5862/26271/84790/10051/81027/55142/4085/79019/6249/5684/5527/5698/81876/1781/81930/5714/140609/10733/26003/147841/3014/5691/10783/220134/5720/55143/5594/9793/3320/5701/7112/10393/151246/51143/5579/121441/5515/5501/5525/5529/10735/8243/5721/10376/10121/5696/7532/27243/8357/5885/7444/5686/7324/10197/5704/7277/5695/996/5707/3796/7979/3015/22919/84131/203068/5713/9738/7531/991/79648/64946/23421/5901/23047/5528/5694/5685/5702/5718/79023/9184/5861/9126/5711/22933/8339/55166/7314/8636/6396/1069/128866/11004/9662/2029/11130/23244/7316/9183/9918/9491/3842/5688/5710/5516/53371/10274/25936/8815/94239/1104
R-HSA-1236974	ER-Phagosome pathway	82	0.543743120288088	2.02415136217515	3.79882505170555e-06	0.000162901292611178	0.000125558741374043	4364	tags=62%, list=32%, signal=42%	948/929/7099/143471/3135/567/10952/695/5715/5716/10213/5690/4615/5684/5698/5714/5691/3105/2923/811/5720/6890/5701/5721/5696/29927/7096/5686/8673/10197/5704/5695/23643/5707/7979/5713/5694/5685/5702/5718/1147/5711/6892/9341/7314/7097/7316/9491/5688/5710/6891
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	95	0.519099841265591	1.99822539691933	3.86022020405635e-06	0.000162901292611178	0.000125558741374043	1501	tags=34%, list=11%, signal=30%	6614/4267/11027/342510/11006/353514/107987462/102725035/79465/10871/146722/3688/999/3805/917/7412/3812/3135/933/56654/4068/925/8519/567/3824/57823/2213/114836/945/10870/10219/975
R-HSA-69002	DNA Replication Pre-Initiation	83	0.535902782380436	2.00415075297508	9.24919876419203e-06	0.000377725343079584	0.000291137767551987	4492	tags=64%, list=33%, signal=43%	1870/990/143471/1869/81620/8318/5715/5716/10213/5690/5684/5698/6119/5714/5558/5691/5720/5701/4998/5721/5696/6118/5686/10197/5704/56655/5695/5707/7979/4173/5713/5422/5001/5694/5685/4175/51053/5702/10926/5718/5711/1871/4172/7314/84515/4171/7316/9491/5688/5710/5557/55388/5689
R-HSA-202403	TCR signaling	113	0.477893596912197	1.90717757160104	1.14393450506969e-05	0.000452569088568197	0.000348824765197238	3897	tags=49%, list=29%, signal=35%	3118/3117/3120/3113/3122/920/3115/917/7321/50852/143471/3123/4690/5715/5716/5795/7334/10213/5690/5788/5336/5684/26191/5698/915/5714/5691/5720/5701/5721/7408/5696/5291/5686/10197/5704/5695/5707/7979/5713/5588/5728/6885/5694/5685/5062/7454/916/5702/5718/1147/5711/7314/10892/9402
R-HSA-2467813	Separation of Sister Chromatids	175	0.427798579611109	1.8319131198476	1.51750148400821e-05	0.000580544399879385	0.000447463755457047	4309	tags=52%, list=32%, signal=36%	1062/332/11065/348235/7321/9232/701/143471/10403/10382/57082/9212/113130/8655/2491/55839/5715/91687/5716/10213/5690/84790/81027/4085/79019/6249/5684/5527/5698/1781/81930/5714/147841/5691/220134/5720/55143/9793/5701/10393/151246/51143/5515/5501/5525/5529/10735/8243/5721/10376/5696/5885/5686/7324/10197/5704/7277/5695/996/5707/3796/7979/22919/5713/991/64946/23421/23047/5528/5694/5685/5702/5718/79023/9184/9126/5711/55166/7314/6396/11004/11130/23244/7316/9183/9491/5688/5710/5516/10274/25936
R-HSA-202424	Downstream TCR signaling	93	0.50616819143302	1.94702767584969	1.55912398071873e-05	0.000580544399879385	0.000447463755457047	3890	tags=49%, list=29%, signal=36%	3118/3117/3120/3113/3122/920/3115/917/7321/50852/143471/3123/5715/5716/7334/10213/5690/5684/5698/915/5714/5691/5720/5701/5721/5696/5291/5686/10197/5704/5695/5707/7979/5713/5588/5728/6885/5694/5685/916/5702/5718/1147/5711/7314/10892
R-HSA-375276	Peptide ligand-binding receptors	55	0.603457308760326	2.14483483796585	1.64172060264758e-05	0.000593833795129094	0.000457706766512572	659	tags=33%, list=5%, signal=31%	6349/414062/388372/60675/1233/1237/6846/1524/1230/1234/301/10911/2833/6352/719/6375/2357/6351
R-HSA-6783783	Interleukin-10 signaling	27	0.715408492923368	2.16516624789374	2.20872661779163e-05	0.000776735527256723	0.000598681162190889	2410	tags=67%, list=18%, signal=55%	6349/414062/388372/942/1230/1234/6352/7124/2208/2357/6351/7076/1435/7133/6348/5724/3587/6774
R-HSA-202430	Translocation of ZAP-70 to Immunological synapse	17	0.800803107899495	2.13653405628261	2.44835888359954e-05	0.000816889057121992	0.000629630128836856	456	tags=47%, list=3%, signal=46%	3118/3117/3120/3113/3122/920/3115/917
R-HSA-1169408	ISG15 antiviral mechanism	71	0.535692456470707	1.96756522050977	2.45195767540566e-05	0.000816889057121992	0.000629630128836856	1571	tags=23%, list=12%, signal=20%	3434/11274/4599/51191/9636/5610/6772/9246/317649/5495/4600/7706/3839/7334/1977/8672
R-HSA-69306	DNA Replication	125	0.458467060202855	1.86568728300419	2.69321537163559e-05	0.000874259143715554	0.0006738490282068	4818	tags=58%, list=35%, signal=38%	1870/990/11065/7321/5111/9837/143471/64785/51659/1869/2237/81620/8318/5715/5716/10213/5690/5684/5698/6119/5714/5558/5691/5720/5701/4998/10393/9978/5721/1763/5696/6118/5686/7324/10197/5704/56655/5695/996/5707/7979/5981/4173/5713/5422/5001/5694/5685/10714/4175/51053/5702/890/10926/5718/5711/1871/4172/7314/84515/4171/7316/9491/5688/5710/5557/55388/5689/8454/246184/5699/5000/5700
R-HSA-202433	Generation of second messenger molecules	30	0.670347489696055	2.07753291038076	6.14677006128313e-05	0.00194545272439611	0.00149948838073933	1729	tags=40%, list=13%, signal=35%	3118/3117/3120/3113/3122/920/3115/917/3123/4690/5336/915
R-HSA-8953897	Cellular responses to external stimuli	494	0.317401606980012	1.50274433623197	6.66267650085349e-05	0.00199669111141082	0.00153898117591904	3015	tags=27%, list=22%, signal=22%	2034/4493/3005/8334/1870/3303/4688/1030/1029/1536/3304/3310/8353/11065/4689/7321/1031/7295/85236/6782/8338/3017/648/5052/143471/10382/829/830/25994/1869/5925/8655/467/4502/4001/9114/6231/25842/6045/116832/8649/7296/5715/5716/653361/523/4217/10213/5690/8992/84790/57521/81027/5684/4501/5698/1026/83667/6921/4494/529/7027/54205/7422/30001/51382/1781/6119/2908/5714/2882/10935/3014/5691/50488/51065/10670/5720/154743/5594/3320/9530/2936/5701/2146/10393/57600/3305/51143/1027/192670/1021/7013/7266/6774/9978/8894/26277/28956/8726/5721/10376/10121/5696/3312/6009/6118/7001/6923/8357/1965/5686/7324/10671/10728/51606/3281/3006/10197/5704/9550/3301/9296/7277/847/7290/5695/6195/6166/996/5707/7415/7979/3015
R-HSA-68867	Assembly of the pre-replicative complex	67	0.548635555639603	1.99507623717817	6.77876553161241e-05	0.00199669111141082	0.00153898117591904	4281	tags=64%, list=32%, signal=44%	1870/990/143471/1869/81620/5715/5716/10213/5690/5684/5698/5714/5691/5720/5701/4998/5721/5696/5686/10197/5704/5695/5707/7979/4173/5713/5001/5694/5685/4175/51053/5702/5718/5711/1871/4172/7314/84515/4171/7316/9491/5688/5710
R-HSA-109606	Intrinsic Pathway for Apoptosis	51	0.573568127048583	1.99615571905488	6.93952676951626e-05	0.00199669111141082	0.00153898117591904	2654	tags=49%, list=20%, signal=40%	1029/90427/7534/10971/5366/840/598/7161/1869/8655/5534/7533/3002/7027/54205/5594/637/55075/7529/578/7159/331/6774/572/7532
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	91	0.476102057951541	1.82174124965993	6.93952676951626e-05	0.00199669111141082	0.00153898117591904	3732	tags=51%, list=27%, signal=37%	8792/7293/970/8744/60401/7124/143471/330/1896/8740/356/5715/5716/10213/5690/4055/5684/5698/7292/128178/7133/5714/5691/8742/5720/958/5701/9039/5721/329/5696/5971/5686/10197/5704/5695/5707/7979/5713/7187/5694/5685/5702/5718/1147/5711
R-HSA-5688426	Deubiquitination	237	0.372489167225563	1.66370384818599	7.18340820133441e-05	0.00201881069085789	0.00155603019075852	3913	tags=40%, list=29%, signal=29%	11274/64127/79931/8334/983/8969/64135/7321/4092/85236/8338/3017/154/143471/330/84282/92815/2625/51377/5715/7706/9817/5716/27430/63967/10213/993/5690/5684/5698/80124/57646/5887/60/5714/7040/387/7046/5691/5720/8607/6478/5701/7347/8724/4738/55252/7416/9577/5721/329/10318/5696/10474/29844/5686/10197/5704/80351/5695/5707/7415/7979/51616/10254/5713/9738/991/29761/7187/8850/23172/79594/54764/5728/6885/4193/5694/9868/672/5685/221656/8239/5702/890/5718/54617/5711/3607/8339/51720/7314/1540/3416
R-HSA-983169	Class I MHC mediated antigen processing & presentation	333	0.344735904415372	1.5735053200564	7.43057923621903e-05	0.00201881069085789	0.00155603019075852	3882	tags=38%, list=29%, signal=28%	80176/51191/948/929/4688/1536/55008/7099/11065/4689/7321/9871/55336/143471/3135/64167/151636/223082/9246/6737/567/84085/140691/1520/146330/26270/7332/10952/695/143279/122769/84541/5715/9817/5716/653361/7334/10213/5690/4615/84078/5684/25847/5698/6921/92912/10802/7336/26234/821/9604/4012/5714/55284/6047/84937/7319/7326/5691/10484/9021/7320/3105/2923/3093/811/5720/127544/899/6890/9867/6478/8651/5701/10393/9039/53339/9978/51444/3685/5721/25898/9616/5696/1514/6923/29927/7096/10134/5686/51465/7324/8673/10197/5704/22872/5695/25897/23643/996/5707/7979/6049/80196/5713/991/8065/51676/26224/5694/5685/65264/8452/5702/7328/5718/4591/1147/5711/54461/6892/10477/11059/23014/9341/7314/7097/54620
R-HSA-5621481	C-type lectin receptors (CLRs)	118	0.454425232153863	1.83001697232175	7.49479482388002e-05	0.00201881069085789	0.00155603019075852	4281	tags=55%, list=32%, signal=38%	7321/94025/29108/26253/143471/5530/64581/5567/3845/5534/805/6714/4893/5715/4773/5716/7334/10213/5690/5336/5684/5698/5714/5580/5691/5720/5532/5701/4582/9039/801/5721/5696/5971/5686/10197/5704/5695/5707/2534/7979/4775/5713/64170/6885/5694/5685/5062/5702/5718/1147/5711/808/3384/7314/10892/257397/3710/7316/23118/9491/5688/3708/3709/5710
